Episode,Reward,Wins,Losses,Epsilon
649,-7.383363191519934,159,219,0.09994334856146549
650,100.0,160,219,0.09994334856146549
651,-10.06008457544785,160,219,0.09994334856146549
652,-6.897737605636154,160,219,0.09994334856146549
653,-4.570560331176204,160,219,0.09994334856146549
654,100.0,161,219,0.09994334856146549
655,-6.530848295298201,161,219,0.09994334856146549
656,-8.389937189701516,161,219,0.09994334856146549
657,100.0,162,219,0.09994334856146549
658,-8.355509726797612,162,219,0.09994334856146549
659,-6.629334180365275,162,219,0.09994334856146549
660,-5.678981180593238,162,219,0.09994334856146549
661,-15.11501371881014,162,219,0.09994334856146549
662,-17.891463899058536,162,219,0.09994334856146549
663,100.0,163,219,0.09994334856146549
664,-6.149968787625692,163,219,0.09994334856146549
665,100.0,164,219,0.09994334856146549
666,-100.0,164,220,0.09994334856146549
667,-100.0,164,221,0.09994334856146549
668,-5.628487994773881,164,221,0.09994334856146549
669,100.0,165,221,0.09994334856146549
670,-100.0,165,222,0.09994334856146549
671,-100.0,165,223,0.09994334856146549
672,100.0,166,223,0.09994334856146549
673,-8.683076340827807,166,223,0.09994334856146549
674,-6.289839702993617,166,223,0.09994334856146549
675,-100.0,166,224,0.09994334856146549
676,100.0,167,224,0.09994334856146549
677,-13.94250141996996,167,224,0.09994334856146549
678,-7.040098232002336,167,224,0.09994334856146549
679,100.0,168,224,0.09994334856146549
680,-6.791137289170904,168,224,0.09994334856146549
681,-100.0,168,225,0.09994334856146549
682,-5.6951407219199455,168,225,0.09994334856146549
683,100.0,169,225,0.09994334856146549
684,-13.826728933445775,169,225,0.09994334856146549
685,-19.558937850472077,169,225,0.09994334856146549
686,-100.0,169,226,0.09994334856146549
687,100.0,170,226,0.09994334856146549
688,100.0,171,226,0.09994334856146549
689,-7.982065564711686,171,226,0.09994334856146549
690,-100.0,171,227,0.09994334856146549
691,-100.0,171,228,0.09994334856146549
692,-7.810640703049056,171,228,0.09994334856146549
693,-0.6983912363853375,171,228,0.09994334856146549
694,-100.0,171,229,0.09994334856146549
695,-7.891269881756935,171,229,0.09994334856146549
696,-17.47510406523595,171,229,0.09994334856146549
697,100.0,172,229,0.09994334856146549
698,-100.0,172,230,0.09994334856146549
699,-100.0,172,231,0.09994334856146549
700,-100.0,172,232,0.09994334856146549
701,-5.216420076259299,172,232,0.09994334856146549
702,-100.0,172,233,0.09994334856146549
703,-7.044638471770011,172,233,0.09994334856146549
704,-100.0,172,234,0.09994334856146549
705,-11.672473007675492,172,234,0.09994334856146549
706,-5.773306271760749,172,234,0.09994334856146549
707,-100.0,172,235,0.09994334856146549
708,100.0,173,235,0.09994334856146549
709,100.0,174,235,0.09994334856146549
710,-14.283554902823493,174,235,0.09994334856146549
711,-100.0,174,236,0.09994334856146549
712,100.0,175,236,0.09994334856146549
713,-100.0,175,237,0.09994334856146549
714,-16.596699015299478,175,237,0.09994334856146549
715,-100.0,175,238,0.09994334856146549
716,-100.0,175,239,0.09994334856146549
717,-100.0,175,240,0.09994334856146549
718,-100.0,175,241,0.09994334856146549
719,-100.0,175,242,0.09994334856146549
720,-3.777972053648286,175,242,0.09994334856146549
721,-10.251960836368198,175,242,0.09994334856146549
722,-100.0,175,243,0.09994334856146549
723,100.0,176,243,0.09994334856146549
724,-7.496235015657214,176,243,0.09994334856146549
725,-11.370491049777067,176,243,0.09994334856146549
726,-7.369676837780718,176,243,0.09994334856146549
727,-6.938723027830631,176,243,0.09994334856146549
728,-6.6548769330166175,176,243,0.09994334856146549
729,-5.768603572443197,176,243,0.09994334856146549
730,-6.158394372205024,176,243,0.09994334856146549
731,100.0,177,243,0.09994334856146549
732,-14.944175087509802,177,243,0.09994334856146549
733,100.0,178,243,0.09994334856146549
734,100.0,179,243,0.09994334856146549
735,-11.19902919936328,179,243,0.09994334856146549
736,-100.0,179,244,0.09994334856146549
737,-4.0637542647565,179,244,0.09994334856146549
738,-100.0,179,245,0.09994334856146549
739,-100.0,179,246,0.09994334856146549
740,100.0,180,246,0.09994334856146549
741,100.0,181,246,0.09994334856146549
742,-7.4884393968926775,181,246,0.09994334856146549
743,-100.0,181,247,0.09994334856146549
744,-17.29047828678457,181,247,0.09994334856146549
745,100.0,182,247,0.09994334856146549
746,100.0,183,247,0.09994334856146549
747,100.0,184,247,0.09994334856146549
748,-5.607459852430556,184,247,0.09994334856146549
749,-11.458928855183483,184,247,0.09994334856146549
750,100.0,185,247,0.09994334856146549
751,-100.0,185,248,0.09994334856146549
752,100.0,186,248,0.09994334856146549
753,-100.0,186,249,0.09994334856146549
754,-100.0,186,250,0.09994334856146549
755,-100.0,186,251,0.09994334856146549
756,100.0,187,251,0.09994334856146549
757,-6.63198891227466,187,251,0.09994334856146549
758,-6.608655728578938,187,251,0.09994334856146549
759,-100.0,187,252,0.09994334856146549
760,-13.921204233633281,187,252,0.09994334856146549
761,-5.43182025228754,187,252,0.09994334856146549
762,-100.0,187,253,0.09994334856146549
763,100.0,188,253,0.09994334856146549
764,-5.745628058478044,188,253,0.09994334856146549
765,-100.0,188,254,0.09994334856146549
766,100.0,189,254,0.09994334856146549
767,100.0,190,254,0.09994334856146549
768,-100.0,190,255,0.09994334856146549
769,-6.604148112304087,190,255,0.09994334856146549
770,-100.0,190,256,0.09994334856146549
771,-100.0,190,257,0.09994334856146549
772,-100.0,190,258,0.09994334856146549
773,-14.024666326527825,190,258,0.09994334856146549
774,100.0,191,258,0.09994334856146549
775,-100.0,191,259,0.09994334856146549
776,-5.920880808656503,191,259,0.09994334856146549
777,100.0,192,259,0.09994334856146549
778,-100.0,192,260,0.09994334856146549
779,-9.443554791706939,192,260,0.09994334856146549
780,-100.0,192,261,0.09994334856146549
781,-4.452082879197173,192,261,0.09994334856146549
782,-100.0,192,262,0.09994334856146549
783,100.0,193,262,0.09994334856146549
784,100.0,194,262,0.09994334856146549
785,-8.975915785487958,194,262,0.09994334856146549
786,-6.991871810686338,194,262,0.09994334856146549
787,100.0,195,262,0.09994334856146549
788,100.0,196,262,0.09994334856146549
789,-100.0,196,263,0.09994334856146549
790,-10.883562277686023,196,263,0.09994334856146549
791,100.0,197,263,0.09994334856146549
792,100.0,198,263,0.09994334856146549
793,-100.0,198,264,0.09994334856146549
794,-100.0,198,265,0.09994334856146549
795,100.0,199,265,0.09994334856146549
796,-6.625386760922314,199,265,0.09994334856146549
797,100.0,200,265,0.09994334856146549
798,-100.0,200,266,0.09994334856146549
799,-7.946477894364628,200,266,0.09994334856146549
800,-100.0,200,267,0.09994334856146549
801,100.0,201,267,0.09994334856146549
802,-100.0,201,268,0.09994334856146549
803,-14.194637602889225,201,268,0.09994334856146549
804,-6.852483609338704,201,268,0.09994334856146549
805,-100.0,201,269,0.09994334856146549
806,100.0,202,269,0.09994334856146549
807,-6.140428984759417,202,269,0.09994334856146549
808,-7.019298807694781,202,269,0.09994334856146549
809,-6.9554645465017355,202,269,0.09994334856146549
810,100.0,203,269,0.09994334856146549
811,100.0,204,269,0.09994334856146549
812,100.0,205,269,0.09994334856146549
813,-100.0,205,270,0.09994334856146549
814,100.0,206,270,0.09994334856146549
815,100.0,207,270,0.09994334856146549
816,100.0,208,270,0.09994334856146549
817,-4.996561690472415,208,270,0.09994334856146549
818,-10.773130795910385,208,270,0.09994334856146549
819,-8.808499541650303,208,270,0.09994334856146549
820,-8.483262998630689,208,270,0.09994334856146549
821,-6.384318089279693,208,270,0.09994334856146549
822,-13.114613659929672,208,270,0.09994334856146549
823,-7.748233037879038,208,270,0.09994334856146549
824,-11.986091999399596,208,270,0.09994334856146549
825,-6.524359708254259,208,270,0.09994334856146549
826,-100.0,208,271,0.09994334856146549
827,100.0,209,271,0.09994334856146549
828,-100.0,209,272,0.09994334856146549
829,-100.0,209,273,0.09994334856146549
830,-100.0,209,274,0.09994334856146549
831,-15.91013851369194,209,274,0.09994334856146549
832,-13.567131401648776,209,274,0.09994334856146549
833,-4.648502943250868,209,274,0.09994334856146549
834,100.0,210,274,0.09994334856146549
835,-4.531272726431098,210,274,0.09994334856146549
836,-100.0,210,275,0.09994334856146549
837,-100.0,210,276,0.09994334856146549
838,-6.015947804624748,210,276,0.09994334856146549
839,100.0,211,276,0.09994334856146549
840,-100.0,211,277,0.09994334856146549
841,100.0,212,277,0.09994334856146549
842,-100.0,212,278,0.09994334856146549
843,-100.0,212,279,0.09994334856146549
844,100.0,213,279,0.09994334856146549
845,-100.0,213,280,0.09994334856146549
846,-18.331373239351926,213,280,0.09994334856146549
847,-100.0,213,281,0.09994334856146549
848,-100.0,213,282,0.09994334856146549
849,-100.0,213,283,0.09994334856146549
850,-100.0,213,284,0.09994334856146549
851,-13.839287323944282,213,284,0.09994334856146549
852,-100.0,213,285,0.09994334856146549
853,-7.843491551638105,213,285,0.09994334856146549
854,-100.0,213,286,0.09994334856146549
855,100.0,214,286,0.09994334856146549
856,-14.246822277150981,214,286,0.09994334856146549
857,100.0,215,286,0.09994334856146549
858,-100.0,215,287,0.09994334856146549
859,100.0,216,287,0.09994334856146549
860,100.0,217,287,0.09994334856146549
861,-4.520763162280534,217,287,0.09994334856146549
862,-100.0,217,288,0.09994334856146549
863,100.0,218,288,0.09994334856146549
864,-7.457072336085477,218,288,0.09994334856146549
865,-6.753738254190351,218,288,0.09994334856146549
866,-17.17460786941991,218,288,0.09994334856146549
867,100.0,219,288,0.09994334856146549
868,100.0,220,288,0.09994334856146549
869,100.0,221,288,0.09994334856146549
870,100.0,222,288,0.09994334856146549
871,-100.0,222,289,0.09994334856146549
872,-100.0,222,290,0.09994334856146549
873,-6.437162724478052,222,290,0.09994334856146549
874,-100.0,222,291,0.09994334856146549
875,-2.3142460765908948,222,291,0.09994334856146549
876,100.0,223,291,0.09994334856146549
877,100.0,224,291,0.09994334856146549
878,-14.249703682326887,224,291,0.09994334856146549
879,100.0,225,291,0.09994334856146549
880,-100.0,225,292,0.09994334856146549
881,-15.005466465971983,225,292,0.09994334856146549
882,-100.0,225,293,0.09994334856146549
883,100.0,226,293,0.09994334856146549
884,-100.0,226,294,0.09994334856146549
885,-100.0,226,295,0.09994334856146549
886,-13.168497402245647,226,295,0.09994334856146549
887,-100.0,226,296,0.09994334856146549
888,-6.8084300848145425,226,296,0.09994334856146549
889,-9.305656720267676,226,296,0.09994334856146549
890,-10.206991501355482,226,296,0.09994334856146549
891,-100.0,226,297,0.09994334856146549
892,100.0,227,297,0.09994334856146549
893,-100.0,227,298,0.09994334856146549
894,-100.0,227,299,0.09994334856146549
895,-7.687647017514484,227,299,0.09994334856146549
896,-3.779044147959177,227,299,0.09994334856146549
897,100.0,228,299,0.09994334856146549
898,100.0,229,299,0.09994334856146549
899,-5.836845079608622,229,299,0.09994334856146549
900,100.0,230,299,0.09994334856146549
901,-100.0,230,300,0.09994334856146549
902,-3.2618821640718885,230,300,0.09994334856146549
903,100.0,231,300,0.09994334856146549
904,100.0,232,300,0.09994334856146549
905,-100.0,232,301,0.09994334856146549
906,-100.0,232,302,0.09994334856146549
907,-10.04852445831972,232,302,0.09994334856146549
908,100.0,233,302,0.09994334856146549
909,-5.6664582709375315,233,302,0.09994334856146549
910,-12.408252576724266,233,302,0.09994334856146549
911,-7.071139725163455,233,302,0.09994334856146549
912,-100.0,233,303,0.09994334856146549
913,100.0,234,303,0.09994334856146549
914,-100.0,234,304,0.09994334856146549
915,-100.0,234,305,0.09994334856146549
916,-6.444053476825269,234,305,0.09994334856146549
917,-100.0,234,306,0.09994334856146549
918,-7.170491049777066,234,306,0.09994334856146549
919,-100.0,234,307,0.09994334856146549
920,-7.335240954849913,234,307,0.09994334856146549
921,-13.30223117404514,234,307,0.09994334856146549
922,-4.162923487089029,234,307,0.09994334856146549
923,100.0,235,307,0.09994334856146549
924,-3.6270294571087383,235,307,0.09994334856146549
925,-10.766627514268006,235,307,0.09994334856146549
926,-8.593204948305221,235,307,0.09994334856146549
927,-100.0,235,308,0.09994334856146549
928,-100.0,235,309,0.09994334856146549
929,-6.712081911747835,235,309,0.09994334856146549
930,-16.272342812119177,235,309,0.09994334856146549
931,-5.812852797286281,235,309,0.09994334856146549
932,100.0,236,309,0.09994334856146549
933,-18.086130643021203,236,309,0.09994334856146549
934,-100.0,236,310,0.09994334856146549
935,-7.383227039694652,236,310,0.09994334856146549
936,-15.888866630110403,236,310,0.09994334856146549
937,-100.0,236,311,0.09994334856146549
938,-100.0,236,312,0.09994334856146549
939,100.0,237,312,0.09994334856146549
940,-10.41537180206894,237,312,0.09994334856146549
941,-100.0,237,313,0.09994334856146549
942,-12.708570199451701,237,313,0.09994334856146549
943,-100.0,237,314,0.09994334856146549
944,-7.09321418076137,237,314,0.09994334856146549
945,-100.0,237,315,0.09994334856146549
946,100.0,238,315,0.09994334856146549
947,-3.996669106643979,238,315,0.09994334856146549
948,100.0,239,315,0.09994334856146549
949,100.0,240,315,0.09994334856146549
950,-20.789017924523662,240,315,0.09994334856146549
951,-9.912306507650198,240,315,0.09994334856146549
952,100.0,241,315,0.09994334856146549
953,-5.393583868747813,241,315,0.09994334856146549
954,-100.0,241,316,0.09994334856146549
955,-6.1265882703993055,241,316,0.09994334856146549
956,-5.6216704181099875,241,316,0.09994334856146549
957,-100.0,241,317,0.09994334856146549
958,100.0,242,317,0.09994334856146549
959,-100.0,242,318,0.09994334856146549
960,-15.320506777929157,242,318,0.09994334856146549
961,100.0,243,318,0.09994334856146549
962,-100.0,243,319,0.09994334856146549
963,-14.844328501189928,243,319,0.09994334856146549
964,100.0,244,319,0.09994334856146549
965,100.0,245,319,0.09994334856146549
966,-100.0,245,320,0.09994334856146549
967,-5.058650856547885,245,320,0.09994334856146549
968,-100.0,245,321,0.09994334856146549
969,-6.131643302560359,245,321,0.09994334856146549
970,100.0,246,321,0.09994334856146549
971,-100.0,246,322,0.09994334856146549
972,100.0,247,322,0.09994334856146549
973,100.0,248,322,0.09994334856146549
974,-100.0,248,323,0.09994334856146549
975,-17.451877084345256,248,323,0.09994334856146549
976,-6.237516815240714,248,323,0.09994334856146549
977,-3.5128422835562674,248,323,0.09994334856146549
978,100.0,249,323,0.09994334856146549
979,-100.0,249,324,0.09994334856146549
980,100.0,250,324,0.09994334856146549
981,-17.50184511015252,250,324,0.09994334856146549
982,100.0,251,324,0.09994334856146549
983,-100.0,251,325,0.09994334856146549
984,-100.0,251,326,0.09994334856146549
985,-100.0,251,327,0.09994334856146549
986,-100.0,251,328,0.09994334856146549
987,100.0,252,328,0.09994334856146549
988,-5.800000000000001,252,328,0.09994334856146549
989,100.0,253,328,0.09994334856146549
990,100.0,254,328,0.09994334856146549
991,-17.254293957949418,254,328,0.09994334856146549
992,-6.312647688897883,254,328,0.09994334856146549
993,100.0,255,328,0.09994334856146549
994,-100.0,255,329,0.09994334856146549
995,-7.068287337355787,255,329,0.09994334856146549
996,-100.0,255,330,0.09994334856146549
997,-100.0,255,331,0.09994334856146549
998,100.0,256,331,0.09994334856146549
999,-100.0,256,332,0.09994334856146549
1000,100.0,257,332,0.09994334856146549
1001,-100.0,257,333,0.09994334856146549
1002,-6.636725846169881,257,333,0.09994334856146549
1003,-5.323754145017663,257,333,0.09994334856146549
1004,-9.188678342172006,257,333,0.09994334856146549
1005,100.0,258,333,0.09994334856146549
1006,-4.748173183865017,258,333,0.09994334856146549
1007,-100.0,258,334,0.09994334856146549
1008,-20.389872899298357,258,334,0.09994334856146549
1009,-100.0,258,335,0.09994334856146549
1010,100.0,259,335,0.09994334856146549
1011,100.0,260,335,0.09994334856146549
1012,100.0,261,335,0.09994334856146549
1013,-8.404055373213094,261,335,0.09994334856146549
1014,-100.0,261,336,0.09994334856146549
1015,100.0,262,336,0.09994334856146549
1016,-100.0,262,337,0.09994334856146549
1017,-100.0,262,338,0.09994334856146549
1018,-9.039028958781145,262,338,0.09994334856146549
1019,-16.47854143468307,262,338,0.09994334856146549
1020,-100.0,262,339,0.09994334856146549
1021,-8.837944369845921,262,339,0.09994334856146549
1022,100.0,263,339,0.09994334856146549
1023,-100.0,263,340,0.09994334856146549
1024,-100.0,263,341,0.09994334856146549
1025,-4.518765259985597,263,341,0.09994334856146549
1026,-100.0,263,342,0.09994334856146549
1027,100.0,264,342,0.09994334856146549
1028,-100.0,264,343,0.09994334856146549
1029,-5.234225436785859,264,343,0.09994334856146549
1030,-100.0,264,344,0.09994334856146549
1031,-100.0,264,345,0.09994334856146549
1032,-11.674341055937468,264,345,0.09994334856146549
1033,-100.0,264,346,0.09994334856146549
1034,-100.0,264,347,0.09994334856146549
1035,-13.045869991561561,264,347,0.09994334856146549
1036,-4.836336303768144,264,347,0.09994334856146549
1037,-5.517401018143975,264,347,0.09994334856146549
1038,100.0,265,347,0.09994334856146549
1039,-6.07209909064905,265,347,0.09994334856146549
1040,-100.0,265,348,0.09994334856146549
1041,-6.017499851659338,265,348,0.09994334856146549
1042,-100.0,265,349,0.09994334856146549
1043,100.0,266,349,0.09994334856146549
1044,-100.0,266,350,0.09994334856146549
1045,100.0,267,350,0.09994334856146549
1046,-9.079549403253537,267,350,0.09994334856146549
1047,-6.482526561538451,267,350,0.09994334856146549
1048,-100.0,267,351,0.09994334856146549
1049,-100.0,267,352,0.09994334856146549
1050,-8.003015942866275,267,352,0.09994334856146549
1051,-100.0,267,353,0.09994334856146549
1052,-9.630377342235546,267,353,0.09994334856146549
1053,100.0,268,353,0.09994334856146549
1054,-4.837345671617858,268,353,0.09994334856146549
1055,-100.0,268,354,0.09994334856146549
1056,-7.923838563091871,268,354,0.09994334856146549
1057,-100.0,268,355,0.09994334856146549
1058,100.0,269,355,0.09994334856146549
1059,100.0,270,355,0.09994334856146549
1060,-10.366516947440418,270,355,0.09994334856146549
1061,-5.990903427504352,270,355,0.09994334856146549
1062,-100.0,270,356,0.09994334856146549
1063,-13.453521257023802,270,356,0.09994334856146549
1064,100.0,271,356,0.09994334856146549
1065,100.0,272,356,0.09994334856146549
1066,-15.323813087195425,272,356,0.09994334856146549
1067,-12.19609809879629,272,356,0.09994334856146549
1068,-100.0,272,357,0.09994334856146549
1069,100.0,273,357,0.09994334856146549
1070,100.0,274,357,0.09994334856146549
1071,-7.450066969129775,274,357,0.09994334856146549
1072,100.0,275,357,0.09994334856146549
1073,100.0,276,357,0.09994334856146549
1074,-6.429585268766595,276,357,0.09994334856146549
1075,-100.0,276,358,0.09994334856146549
1076,-5.84302808459895,276,358,0.09994334856146549
1077,-8.300290824329124,276,358,0.09994334856146549
1078,100.0,277,358,0.09994334856146549
1079,-17.13319282873102,277,358,0.09994334856146549
1080,100.0,278,358,0.09994334856146549
1081,-6.264704782535718,278,358,0.09994334856146549
1082,-8.325841779098095,278,358,0.09994334856146549
1083,-15.351109093153454,278,358,0.09994334856146549
1084,100.0,279,358,0.09994334856146549
1085,-7.105946523174732,279,358,0.09994334856146549
1086,100.0,280,358,0.09994334856146549
1087,100.0,281,358,0.09994334856146549
1088,-100.0,281,359,0.09994334856146549
1089,-4.269627872369616,281,359,0.09994334856146549
1090,-100.0,281,360,0.09994334856146549
1091,-100.0,281,361,0.09994334856146549
1092,100.0,282,361,0.09994334856146549
1093,-100.0,282,362,0.09994334856146549
1094,-100.0,282,363,0.09994334856146549
1095,-7.6442081333150025,282,363,0.09994334856146549
1096,-5.572446158849858,282,363,0.09994334856146549
1097,-13.679954101673635,282,363,0.09994334856146549
1098,100.0,283,363,0.09994334856146549
1099,-6.735337559851981,283,363,0.09994334856146549
1100,100.0,284,363,0.09994334856146549
1101,100.0,285,363,0.09994334856146549
1102,-100.0,285,364,0.09994334856146549
1103,-10.210702978541054,285,364,0.09994334856146549
1104,-100.0,285,365,0.09994334856146549
1105,100.0,286,365,0.09994334856146549
1106,-18.853719704235083,286,365,0.09994334856146549
1107,-100.0,286,366,0.09994334856146549
1108,-100.0,286,367,0.09994334856146549
1109,-100.0,286,368,0.09994334856146549
1110,-5.329789484683289,286,368,0.09994334856146549
1111,-100.0,286,369,0.09994334856146549
1112,100.0,287,369,0.09994334856146549
1113,-100.0,287,370,0.09994334856146549
1114,-100.0,287,371,0.09994334856146549
1115,-100.0,287,372,0.09994334856146549
1116,100.0,288,372,0.09994334856146549
1117,-16.659326931406035,288,372,0.09994334856146549
1118,-7.916662838465722,288,372,0.09994334856146549
1119,100.0,289,372,0.09994334856146549
1120,-100.0,289,373,0.09994334856146549
1121,-14.151834411442604,289,373,0.09994334856146549
1122,-13.619701202690303,289,373,0.09994334856146549
1123,100.0,290,373,0.09994334856146549
1124,-8.125142470818332,290,373,0.09994334856146549
1125,100.0,291,373,0.09994334856146549
1126,-5.285456661734689,291,373,0.09994334856146549
1127,-100.0,291,374,0.09994334856146549
1128,-100.0,291,375,0.09994334856146549
1129,-8.656044094562887,291,375,0.09994334856146549
1130,-16.130719405019086,291,375,0.09994334856146549
1131,-7.9001237657335075,291,375,0.09994334856146549
1132,-100.0,291,376,0.09994334856146549
1133,-11.446458417382267,291,376,0.09994334856146549
1134,100.0,292,376,0.09994334856146549
1135,-10.906680345667004,292,376,0.09994334856146549
1136,-100.0,292,377,0.09994334856146549
1137,-100.0,292,378,0.09994334856146549
1138,-5.981348656539714,292,378,0.09994334856146549
1139,100.0,293,378,0.09994334856146549
1140,100.0,294,378,0.09994334856146549
1141,-100.0,294,379,0.09994334856146549
1142,-6.523789921209145,294,379,0.09994334856146549
1143,-100.0,294,380,0.09994334856146549
1144,-10.12287111673869,294,380,0.09994334856146549
1145,-7.626502332966393,294,380,0.09994334856146549
1146,-16.078043708085143,294,380,0.09994334856146549
1147,-100.0,294,381,0.09994334856146549
1148,-11.39493775513927,294,381,0.09994334856146549
1149,-100.0,294,382,0.09994334856146549
1150,100.0,295,382,0.09994334856146549
1151,-4.5143875692653195,295,382,0.09994334856146549
1152,-10.559756447781528,295,382,0.09994334856146549
1153,-4.36631145821713,295,382,0.09994334856146549
1154,100.0,296,382,0.09994334856146549
1155,-100.0,296,383,0.09994334856146549
1156,-6.869987567454298,296,383,0.09994334856146549
1157,-100.0,296,384,0.09994334856146549
1158,-15.33603011955836,296,384,0.09994334856146549
1159,-100.0,296,385,0.09994334856146549
1160,-4.796364530738844,296,385,0.09994334856146549
1161,-11.589322806751,296,385,0.09994334856146549
1162,-8.307051048262355,296,385,0.09994334856146549
1163,100.0,297,385,0.09994334856146549
1164,-100.0,297,386,0.09994334856146549
1165,-100.0,297,387,0.09994334856146549
1166,-100.0,297,388,0.09994334856146549
1167,-100.0,297,389,0.09994334856146549
1168,-4.9616086324056,297,389,0.09994334856146549
1169,100.0,298,389,0.09994334856146549
1170,-3.493660193172646,298,389,0.09994334856146549
1171,100.0,299,389,0.09994334856146549
1172,-7.472247448885663,299,389,0.09994334856146549
1173,100.0,300,389,0.09994334856146549
1174,-100.0,300,390,0.09994334856146549
1175,100.0,301,390,0.09994334856146549
1176,-8.244309773687531,301,390,0.09994334856146549
1177,100.0,302,390,0.09994334856146549
1178,100.0,303,390,0.09994334856146549
1179,100.0,304,390,0.09994334856146549
1180,100.0,305,390,0.09994334856146549
1181,-100.0,305,391,0.09994334856146549
1182,100.0,306,391,0.09994334856146549
1183,-100.0,306,392,0.09994334856146549
1184,100.0,307,392,0.09994334856146549
1185,-100.0,307,393,0.09994334856146549
1186,100.0,308,393,0.09994334856146549
1187,-12.007005134158042,308,393,0.09994334856146549
1188,100.0,309,393,0.09994334856146549
1189,-100.0,309,394,0.09994334856146549
1190,100.0,310,394,0.09994334856146549
1191,-5.9365913968010515,310,394,0.09994334856146549
1192,-100.0,310,395,0.09994334856146549
1193,-2.519800480202589,310,395,0.09994334856146549
1194,-100.0,310,396,0.09994334856146549
1195,-100.0,310,397,0.09994334856146549
1196,-100.0,310,398,0.09994334856146549
1197,-100.0,310,399,0.09994334856146549
1198,-16.119778340952593,310,399,0.09994334856146549
1199,100.0,311,399,0.09994334856146549
1200,-100.0,311,400,0.09994334856146549
1201,-100.0,311,401,0.09994334856146549
1202,-8.449968787625693,311,401,0.09994334856146549
1203,100.0,312,401,0.09994334856146549
1204,-4.972784216122598,312,401,0.09994334856146549
1205,-8.997183851217326,312,401,0.09994334856146549
1206,-100.0,312,402,0.09994334856146549
1207,-100.0,312,403,0.09994334856146549
1208,-100.0,312,404,0.09994334856146549
1209,-100.0,312,405,0.09994334856146549
1210,-4.471240970458397,312,405,0.09994334856146549
1211,100.0,313,405,0.09994334856146549
1212,100.0,314,405,0.09994334856146549
